仓库,文件,行号,规则,内容,traceId,uuid,责任PL,确认结果,原因解释,修改方案
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,180,code comments,"❌**疑似检测出冗余代码问题**

错误原因：`auto res = OH_ArkUI_NodeUtils_GetAttachedNodeHandleById(""Text0_CAPI"", &node);` 中 `res` 变量声明后未被使用，属于冗余代码。
建议修改为：
```suggestion 
               OH_ArkUI_NodeUtils_GetAttachedNodeHandleById(""Text0_CAPI"", &node);
```",645a5dbce42b422d8b6f3079c07ab5b7,b09eed01-e103-436f-948d-f02cda47610e,刘凯,是,排查确认问题存在。docs修改前/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:177将OH_ArkUI_NodeUtils_GetAttachedNodeHandleById的返回值赋给res，但后续/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:178仅判断node == text0，未读取res。interface中/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:13991-14001声明该接口返回Error code，成功为ARKUI_ERROR_CODE_NO_ERROR，参数异常为ARKUI_ERROR_CODE_PARAM_INVALID；/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/error_code.h:55定义ARKUI_ERROR_CODE_NO_ERROR = 0。ace_engine实现/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/node_utils.cpp:424-435在id、impl、nodePtr无效时返回ARKUI_ERROR_CODE_PARAM_INVALID，成功时写入node并返回ARKUI_ERROR_CODE_NO_ERROR。,已将/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md中的成功判断由if (node == text0)修改为if (res == ARKUI_ERROR_CODE_NO_ERROR && node == text0)。未采用表格建议的直接丢弃返回值，因为interface明确该API返回错误码，示例使用返回码更符合接口语义。
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,318,code comments,"❌**疑似检测出内存泄漏问题**

错误原因：`A* a = new A;` 使用 `new` 分配了内存，但在整个代码生命周期中未调用 `delete` 释放，存在内存泄漏风险。
建议修改为：
```suggestion 
A* a = new A;
// 注意：在节点销毁或事件反注册时需调用 delete a; 释放内存
```",645a5dbce42b422d8b6f3079c07ab5b7,652fb012-50a8-4529-9ace-6690bbca55b7,刘凯,是,排查确认问题存在。docs修改前/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:310-315定义结构体A并通过A* a = new A分配对象，/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:352和:368写入节点句柄，/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:408将a作为registerNodeEvent的userData传入，/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:416仅取回使用，未看到delete释放。interface中/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:13082-13100声明registerNodeEvent只将userData作为自定义事件参数回传，/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:12573-12583声明OH_ArkUI_NodeEvent_GetUserData返回该自定义数据指针。ace_engine实现/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/node_model.cpp:547-554保存userData指针，/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/node_model.cpp:633-634注销时只删除InnerEventExtraParam，/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/event_converter.cpp:1417-1423只返回event->userData，因此框架不会释放业务侧new出的A对象。,"已恢复 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:310-315 的 struct A 和 A* a = new A，保留通过 registerNodeEvent 的 userData 传递待移动节点与目标父节点的原有写法；同时在 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:415-420 的点击回调中使用 OH_ArkUI_NodeEvent_GetNodeHandle(event) 获取事件节点，调用 OH_ArkUI_NodeUtils_MoveTo(a->node, a->targetParent, 2) 后先 unregisterNodeEvent(eventNode, NODE_ON_CLICK)，再 delete a，避免原堆对象泄漏。"
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,415,code comments,"❌**疑似检测出冗余代码问题**

错误原因：变量 `node` 通过 `OH_ArkUI_NodeEvent_GetNodeHandle(event)` 赋值后未被使用，属于冗余代码。
建议修改为：
```suggestion 
           auto nodeAPI = NativeModuleInstance::GetInstance()->GetNativeNodeAPI();
```",645a5dbce42b422d8b6f3079c07ab5b7,c129d43b-64bb-40f2-ac3a-91611f6852b5,刘凯,否,"docs当前 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:415 通过 OH_ArkUI_NodeEvent_GetNodeHandle(event) 获取 eventNode，/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:419 将 eventNode 作为 nodeAPI->unregisterNodeEvent(eventNode, NODE_ON_CLICK) 的入参使用，不存在“赋值后未使用”。interface中 /home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:12528-12535 声明 OH_ArkUI_NodeEvent_GetNodeHandle 用于获取触发事件的组件对象，/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:13111 声明 unregisterNodeEvent 接收 ArkUI_NodeHandle node 和 ArkUI_NodeEventType eventType。ace_engine中 /home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/event_converter.cpp:1331-1338 返回事件节点句柄，/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/native_impl.cpp:111 将 unregisterNodeEvent 绑定到 UnregisterNodeEventSafely。因此当前 eventNode 有实际用途。",无需修改文档。当前示例中的 eventNode 已作为 unregisterNodeEvent 的入参使用，不属于冗余变量。
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,420,code comments,"❌**疑似检测出冗余代码问题**

错误原因：`auto res = OH_ArkUI_NodeUtils_MoveTo(a->node, a->targetParent, 2);` 中 `res` 变量声明后未被使用，属于冗余代码。
建议修改为：
```suggestion 
               OH_ArkUI_NodeUtils_MoveTo(a->node, a->targetParent, 2);
```",645a5dbce42b422d8b6f3079c07ab5b7,4e5b3c61-f5c7-47fb-8691-a5152b78116b,刘凯,否,"docs当前 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:418 直接调用 OH_ArkUI_NodeUtils_MoveTo(a->node, a->targetParent, 2)，没有声明 auto res，也不存在 res 声明后未使用的问题。interface中 /home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:14010-14017 声明 OH_ArkUI_NodeUtils_MoveTo 返回 Error code，返回值可用于错误处理但示例中不接收返回值也是合法写法。ace_engine中 /home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/node_utils.cpp:538-556 实现该接口并返回 errorCode。","无需修改文档。当前示例未声明 res，已直接调用 OH_ArkUI_NodeUtils_MoveTo(a->node, a->targetParent, 2)。"
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,593,code comments,"❌**疑似检测出变量命名不规范问题**

错误原因：变量名 `NODE_TRANSLATE_ITEM_VALUE` 含有 ""TRANSLATE""，但实际用于设置 `NODE_IMAGE_SYNC_LOAD` 属性，命名与用途不一致，容易误导读者。
建议修改为：
```suggestion 
           ArkUI_NumberValue NODE_IMAGE_SYNC_LOAD_value[] = {{.i32 = 1}};
```",645a5dbce42b422d8b6f3079c07ab5b7,c02fda16-ed0c-4df2-96c1-6e9f4c682a18,刘凯,是,docs中 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:587-591 的 ImageSyncLoad() 用于设置 NODE_IMAGE_SYNC_LOAD，修改前 :589-591 临时变量命名为 NODE_TRANSLATE_ITEM_VALUE 和 NODE_BORDER_WIDTH_ITEM，与实际设置的图片同步加载属性不一致。interface中 /home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:3568-3577 声明 NODE_IMAGE_SYNC_LOAD 的 ArkUI_AttributeItem 参数为 value[0].i32，表示是否同步加载图片；/home/y/openharmony/interface/sdk_c/zh-cn/arkui/ace_engine/native/native_node.h:3454-3462 中文接口声明也说明该属性是是否同步加载图片。ace_engine中 /home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/style_modifier.cpp:15455-15466 的 SetSyncLoad 读取 item->value[0].i32 并调用 imageModifier->setSyncLoad，:21187-21192 将 Image 属性表中的该位置映射到 SetSyncLoad；/home/y/openharmony/foundation/arkui/ace_engine/frameworks/core/interfaces/native/node/node_image_modifier.cpp:704-709 最终调用 ImageModelNG::SetSyncMode。因此该示例变量名与属性用途不一致的问题存在。,已将 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:589-591 中的 NODE_TRANSLATE_ITEM_VALUE、NODE_BORDER_WIDTH_ITEM 分别修改为 NODE_IMAGE_SYNC_LOAD_value、NODE_IMAGE_SYNC_LOAD_item，并同步更新 setAttribute 入参。
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,594,code comments,"❌**疑似检测出变量命名不规范问题**

错误原因：变量名 `NODE_BORDER_WIDTH_ITEM` 含有 ""BORDER_WIDTH""，但实际用于设置 `NODE_IMAGE_SYNC_LOAD` 属性，命名与用途不一致，容易误导读者。
建议修改为：
```suggestion 
           ArkUI_AttributeItem NODE_IMAGE_SYNC_LOAD_Item = {NODE_IMAGE_SYNC_LOAD_value, 1};
```",645a5dbce42b422d8b6f3079c07ab5b7,201aa0d4-cd1e-442a-80ff-f64f1544056c,刘凯,否,"docs当前示例已使用ArkUI_NumberValue NODE_IMAGE_SYNC_LOAD_value和ArkUI_AttributeItem NODE_IMAGE_SYNC_LOAD_item，并调用api_->setAttribute(node_, NODE_IMAGE_SYNC_LOAD, &NODE_IMAGE_SYNC_LOAD_item)，见/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:589、/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:590、/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:591；interface声明NODE_IMAGE_SYNC_LOAD为图片同步加载属性，value[0].i32表示是否同步加载，见/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:3570、/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:3577；ace_engine实现SetSyncLoad读取item->value[0].i32并调用ImageModifier::setSyncLoad，见/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/style_modifier.cpp:15455、/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/style_modifier.cpp:15464。表格所述NODE_BORDER_WIDTH_ITEM在当前文档对应代码中不存在。",无需修改文档；当前示例变量名NODE_IMAGE_SYNC_LOAD_value/NODE_IMAGE_SYNC_LOAD_item已与NODE_IMAGE_SYNC_LOAD属性一致。
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,991,code comments,"❌**疑似检测出格式字符串语法错误问题**

错误原因：hilog 格式字符串中 `%{d` 不是合法的格式说明符，hilog 应使用 `%{public}d` 或 `%{private}d`。当前写法会导致日志输出异常。
建议修改为：
```suggestion 
       ""firstChildIndex - lastChildIndex == %{public}d -- %{public}d, -- getResult = %{public}d"",
```",645a5dbce42b422d8b6f3079c07ab5b7,e69cda71-60ea-441e-af26-23917aceafa9,刘凯,是,问题存在。排查时docs在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:987的OH_LOG_Print格式串第一处写为%{d，缺少{public}/{private}隐私标识且缺少右花括号；interface的HiLog声明说明参数格式是printf格式串，隐私标识{public}或{private}添加在%字符和格式说明符之间，且变参数量和类型必须映射到格式说明符，见/home/y/openharmony/interface/sdk_c/hiviewdfx/hilog/include/hilog/log.h:39、/home/y/openharmony/interface/sdk_c/hiviewdfx/hilog/include/hilog/log.h:41、/home/y/openharmony/interface/sdk_c/hiviewdfx/hilog/include/hilog/log.h:170、/home/y/openharmony/interface/sdk_c/hiviewdfx/hilog/include/hilog/log.h:173；ace_engine中HILOG宏示例也使用%{public}s/%{public}d形式，见/home/y/openharmony/foundation/arkui/ace_engine/interfaces/inner_api/form_render/include/form_renderer_hilog.h:63。,"已将/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:987中的""%{d""修改为""%{public}d""，使三个整型参数均使用合法的%{public}d格式。"
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,1043,code comments,"❌**疑似检测出描述与代码不一致问题**

错误原因：描述中文件名 `Attribute_util .h` 在 ""Attribute_util"" 和 "".h"" 之间多了一个空格，应为 `Attribute_util.h`。
建议修改为：
```suggestion 
2. 新建`Attribute_util.h`用于设置组件属性。
```",645a5dbce42b422d8b6f3079c07ab5b7,05c96253-03cc-4f6b-a67a-ce3296161e3e,刘凯,是,"问题存在。排查时docs在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:1039写作`Attribute_util .h`，文件名中Attribute_util与.h之间多了空格；同文档前文同类步骤使用`Attribute_util.h`，见/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:550，且前文include也为""Attribute_util.h""，见/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:602；实际样例工程目录和源码文件名均为Attribute_util.h，见/home/y/openharmony/applications/standard/app_samples/code/DocsSample/ArkUISample/NdkNodeQueryOperate/README_zh.md:94、/home/y/openharmony/applications/standard/app_samples/code/DocsSample/ArkUISample/NdkNodeQueryOperate/entry/src/main/cpp/Attribute_util.h:23，样例napi_init.cpp也include ""Attribute_util.h""，见/home/y/openharmony/applications/standard/app_samples/code/DocsSample/ArkUISample/NdkNodeQueryOperate/entry/src/main/cpp/napi_init.cpp:19；interface侧本示例引用的公共头文件为<arkui/native_node.h>等，不定义该自建头文件名，但文档代码确实依赖该自建头文件承载ArkUI_NativeNodeAPI_1/ArkUI_NodeHandle用法。","已将/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:1039中的`Attribute_util .h`修改为`Attribute_util.h`；同时将同一示例段/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:1096的#include ""AttributeUtil.h""修正为#include ""Attribute_util.h""，与样例工程实际文件名保持一致。"
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,1080,code comments,"❌**疑似检测出变量命名不规范问题**

错误原因：参数名 `isSHow` 大小写不一致，应为驼峰命名 `isShow`。
建议修改为：
```suggestion 
   int32_t visibility(int isShow) {
```",645a5dbce42b422d8b6f3079c07ab5b7,1ee92a22-0ef3-4c33-8732-06b181932239,刘凯,是,docs中 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:1076-1077 修改前示例形参和使用处写为 isSHow；interface中 /home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:556-565 声明 NODE_VISIBILITY 的 .value[0].i32 表示组件显示或隐藏且类型为 ArkUI_Visibility，/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/node_attributes/common_attributes.h:93-100 定义 ArkUI_Visibility；ace_engine中 /home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/style_modifier.cpp:2666-2677 按 item->value[0].i32 校验并设置 visibility。isSHow 是文档示例局部变量命名错误，应为 lowerCamel 的 isShow。,已将 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:1076-1077 示例中的形参和使用处从 isSHow 修改为 isShow。
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,1082,code comments,"❌**疑似检测出变量命名错误问题**

错误原因：变量名 `NODE_VISIBILITY__ITEM` 中有双下划线，应为单下划线 `NODE_VISIBILITY_ITEM`，双下划线应为笔误。
建议修改为：
```suggestion 
     ArkUI_AttributeItem NODE_VISIBILITY_ITEM = {&NODE_VISIBILITY_ITEM_VALUE, 1};
```",645a5dbce42b422d8b6f3079c07ab5b7,48e6c6ec-7e9e-4dfe-8c9d-37388f239449,刘凯,是,docs中 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:1078-1079 修改前将可见性属性项变量写为 NODE_VISIBILITY__ITEM 并取地址传给 setAttribute；interface中 /home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:556-565 声明 NODE_VISIBILITY 通过 ArkUI_AttributeItem 的 .value[0].i32 设置，/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:13047 声明 setAttribute 接收 const ArkUI_AttributeItem* item；ace_engine中 /home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/native_node.h:174-188 定义 ArkUI_AttributeItem，/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/style_modifier.cpp:2666-2677 读取 item->value[0].i32 设置 visibility。双下划线只是文档示例局部变量命名笔误，与同块 NODE_VISIBILITY_ITEM_VALUE 不一致。,已将 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:1078-1079 示例变量名从 NODE_VISIBILITY__ITEM 修改为 NODE_VISIBILITY_ITEM，并同步修改 setAttribute 调用处取地址变量名。
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,1087,code comments,"❌**疑似检测出变量命名不规范问题**

错误原因：变量名 `NODE_margin_ITEM_VALUE` 中 ""margin"" 使用了小写，与同文件中其他变量命名风格（全大写如 `NODE_VISIBILITY_ITEM_VALUE`）不一致，应为 `NODE_MARGIN_ITEM_VALUE`。
建议修改为：
```suggestion 
     ArkUI_NumberValue NODE_MARGIN_ITEM_VALUE = {.f32 = value};
```",645a5dbce42b422d8b6f3079c07ab5b7,efd8be8f-33e2-423d-a361-e9555e3d1b2f,刘凯,是,docs中 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:1083-1084 修改前将 margin 属性值变量写为 NODE_margin_ITEM_VALUE，而同一代码块中 NODE_VISIBILITY_ITEM_VALUE、NODE_MARGIN_ITEM 均采用 NODE_*_ITEM_VALUE/ITEM 风格；interface中 /home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:315-333 声明 NODE_MARGIN 通过 ArkUI_AttributeItem 的 .value[0].f32 设置四方向相同 margin 或 .value[0..3].f32 设置四边 margin；ace_engine中 /home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/style_modifier.cpp:1339-1366 的 SetMargin 读取 item->value 的 f32 并设置 margin。NODE_margin_ITEM_VALUE 是文档示例局部变量命名不一致问题。,已将 /home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:1083-1084 示例变量名从 NODE_margin_ITEM_VALUE 修改为 NODE_MARGIN_ITEM_VALUE，并同步修改 NODE_MARGIN_ITEM 初始化中的取地址变量名。
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,601,code comments,"❌**疑似检测出描述拼写错误问题**

错误原因：描述中文件名 `nai_init.cpp` 拼写错误，应为 `napi_init.cpp`（缺少字母 ""p""）。
建议修改为：
```suggestion 
3. 在`napi_init.cpp`中，挂载Native节点。
```",645a5dbce42b422d8b6f3079c07ab5b7,8fdd6453-25ca-4e72-aa84-34c381a50e9d,刘凯,是,docs在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:597将文件名写为nai_init.cpp；同一代码片段的源码链接在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:599指向entry/src/main/cpp/napi_init.cpp。interface中N-API头文件使用NAPI命名并定义NAPI_VERSION，见/home/y/openharmony/interface/sdk_c/third_party/node/src/js_native_api.h:9和/home/y/openharmony/interface/sdk_c/third_party/node/src/js_native_api.h:20。ace_engine示例CMakeLists将napi_init.cpp编入entry库，且对应源码包含napi/native_api.h，见/home/y/openharmony/foundation/arkui/ace_engine/examples/LayoutSample/entry/src/main/cpp/CMakeLists.txt:22和/home/y/openharmony/foundation/arkui/ace_engine/examples/LayoutSample/entry/src/main/cpp/napi_init.cpp:16。因此nai_init.cpp为文档拼写错误。,已将/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:597中的nai_init.cpp修改为napi_init.cpp。
openharmony/docs,zh-cn/application-dev/ui/ndk-node-query-operate.md,1096,code comments,"❌**疑似检测出描述拼写错误问题**

错误原因：描述中文件名 `nai_init.cpp` 拼写错误，应为 `napi_init.cpp`（缺少字母 ""p""）。
建议修改为：
```suggestion 
3. 在`napi_init.cpp`中，挂载Native节点。
```",645a5dbce42b422d8b6f3079c07ab5b7,2c0462e8-ee2e-4cc9-876f-0b01e58999b9,刘凯,是,docs在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:1092将文件名写为nai_init.cpp；同一段示例代码随即在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:1095包含napi/native_api.h。interface侧提供ArkUI的N-API头文件，见/home/y/openharmony/interface/sdk_c/arkui/napi/native_api.h:27，并且其他C接口声明使用napi环境类型，见/home/y/openharmony/interface/sdk_c/global/resource_management/include/rawfile/raw_file_manager.h:65和/home/y/openharmony/interface/sdk_c/global/resource_management/include/rawfile/raw_file_manager.h:71。ace_engine示例目录结构和源码均使用napi_init.cpp，见/home/y/openharmony/foundation/arkui/ace_engine/examples/NdkKeyEvent/README_zh.md:32和/home/y/openharmony/foundation/arkui/ace_engine/examples/NdkKeyEvent/entry/src/main/cpp/napi_init.cpp:16。因此nai_init.cpp为文档拼写错误。,已将/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-node-query-operate.md:1092中的nai_init.cpp修改为napi_init.cpp。
openharmony/docs,zh-cn/application-dev/ui/ndk-scope-task.md,64,code comments,"❌**疑似检测出冗余代码问题**

错误原因：第64行使用`VALUE_3`(480)初始化`value[]`，但第66行`value[0].f32 = VALUE_2`立即将其覆盖为`VALUE_2`(250)，导致第64行的`VALUE_3`初始化完全无效，属于冗余代码。同时`VALUE_3`常量在整个代码中也未被有效使用。
建议修改为：
```suggestion 
ArkUI_NumberValue value[1] = {};
```",645a5dbce42b422d8b6f3079c07ab5b7,333754e5-4f84-4e92-bcd4-07e31a9f320f,刘凯,是,问题存在。排查时docs在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-scope-task.md:27定义VALUE_2为250，在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-scope-task.md:28定义VALUE_3为480，在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-scope-task.md:64使用VALUE_3初始化value数组，但在/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-scope-task.md:66立即将value[0].f32覆盖为VALUE_2，随后/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-scope-task.md:69才将该ArkUI_AttributeItem用于NODE_WIDTH。interface声明ArkUI_NumberValue包含f32/i32/u32，见/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_type.h:228到/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_type.h:235；NODE_WIDTH设置格式使用.value[0].f32，见/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:221到/home/y/openharmony/interface/sdk_c/arkui/ace_engine/native/native_node.h:228。ace_engine实现SetWidth只读取item->value[0].f32并传给setWidth，见/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/style_modifier.cpp:915到/home/y/openharmony/foundation/arkui/ace_engine/interfaces/native/node/style_modifier.cpp:925。因此VALUE_3初始化不会生效，且VALUE_3在该文档中没有其他有效使用。,已将/home/y/openharmony/docs/zh-cn/application-dev/ui/ndk-scope-task.md中ArkUI_NumberValue value[] = {VALUE_3};修改为ArkUI_NumberValue value[1] = {};，并删除未被有效使用的const uint32_t VALUE_3 = 480;。
