规则编号,规则名称,文档名称,文档地址,API名称,所属父类,问题位置（行号）,问题状态,严重程度,问题描述,备注,修改建议,问题原文,规则提示词,质量维度,一级指标,二级指标,评估内容（测试点）,是否是问题,原因,修改方案
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-arkui-nativemodule-arkui-nativenodeapi-1.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nativenodeapi-1.md,getFirstChild,ArkUI_NativeNodeAPI_1,510,未确认,P2,“如果没有”缺少明确宾语，未说明是没有第一个子节点，存在指代不明问题，不符合清晰性要求。,,| [ArkUI_NodeHandle](capi-arkui-nativemodule-arkui-node8h.md) | 返回组件的指针，如果没有第一个子节点，返回NULL。 |,| [ArkUI_NodeHandle](capi-arkui-nativemodule-arkui-node8h.md) | 返回组件的指针，如果没有返回NULL。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,修改前文档第510行“如果没有”缺少“子节点”宾语；interface/native_node.h第13166-13172行表明该接口查询第一个子节点。,已修改文档第510行，明确没有子节点时返回NULL。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-arkui-nativemodule-arkui-nativenodeapi-1.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nativenodeapi-1.md,getChildAt,ArkUI_NativeNodeAPI_1,485,未确认,P2,“如果没有”缺少明确宾语，未说明是没有对应位置的子节点，存在指代不明问题，不符合清晰性要求。,,| [ArkUI_NodeHandle](capi-arkui-nativemodule-arkui-node8h.md) | 返回组件的指针，如果没有对应子节点，返回NULL。 |,| [ArkUI_NodeHandle](capi-arkui-nativemodule-arkui-node8h.md) | 返回组件的指针，如果没有返回NULL。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,修改前文档第485行“如果没有”缺少“指定位置的子节点”这一宾语；interface/native_node.h第13155-13163行表明该接口按position查询子节点。,已修改文档第485行，明确指定索引位置不存在子节点时返回NULL。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-arkui-nativemodule-arkui-nativenodeapi-1.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nativenodeapi-1.md,getTotalChildCount,ArkUI_NativeNodeAPI_1,459,未确认,P2,“如果没有”缺少宾语，需结合上下文推断为“没有子节点”，不符合清晰性要求；中文句子中使用英文逗号，格式风格不统一。,,| uint32_t | 子节点的个数。如果没有子节点，返回0。 |,"| uint32_t | 子节点的个数, 如果没有返回0。 |",https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,修改前文档第459行“如果没有”缺少“子节点”宾语且使用英文逗号；interface/native_node.h第13147-13150行表明返回的是子节点数量。,已修改文档第459行，明确没有子节点时返回0，并将半角逗号改为符合中文表达的分号。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-arkui-nativemodule-arkui-nativenodeapi-1.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nativenodeapi-1.md,markDirty,ArkUI_NativeNodeAPI_1,425,未确认,P2,“重新执行测量、布局或者绘制的区域”搭配不当，语义上容易理解为重新执行的是“区域”，不符合清晰性要求；同一描述中“测量、布局或者绘制”和“测量，布局或者绘制”的并列标点不一致，不符合一致性要求。,,强制标记当前节点，使其重新执行测量、布局或者绘制。系统属性设置更新场景下，ArkUI框架会自动标记节点并重新执行测量、布局或者绘制，不需要开发者主动调用该函数。,强制标记当前节点，使其重新执行测量、布局或者绘制的区域。系统属性设置更新场景下，ArkUI框架会自动标记节点并重新执行测量，布局或者绘制，不需要开发者主动调用该函数。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,修改前文档第425行“重新执行……的区域”搭配错误，且两处并列标点不一致；interface/native_node.h第13136-13139行的语义是重新测量、布局或绘制当前节点。,已重写文档第425行，改为“当前节点需要重新测量、布局或绘制”，并统一并列表达；第433-434行参数说明同步调整。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-arkui-nativemodule-arkui-nativenodeapi-1.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nativenodeapi-1.md,,ArkUI_NativeNodeAPI_1,50,未确认,P2,“重新执行测量、布局或者绘制的区域”搭配不当，语义上容易理解为重新执行的是“区域”，不符合清晰性要求；同一描述中“测量、布局或者绘制”和“测量，布局或者绘制”的并列标点不一致，不符合一致性要求。,,"| [void (\*markDirty)(ArkUI_NodeHandle node, ArkUI_NodeDirtyFlag dirtyFlag)](#markdirty) | 强制标记当前节点，使其重新执行测量、布局或者绘制。系统属性设置更新场景下，ArkUI框架会自动标记节点并重新执行测量、布局或者绘制，不需要开发者主动调用该函数。 |","| [void (\*markDirty)(ArkUI_NodeHandle node, ArkUI_NodeDirtyFlag dirtyFlag)](#markdirty) | 强制标记当前节点，使其重新执行测量、布局或者绘制的区域。系统属性设置更新场景下，ArkUI框架会自动标记节点并重新执行测量，布局或者绘制，不需要开发者主动调用该函数。 |",https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,修改前文档汇总第50行“重新执行……的区域”搭配错误，且并列标点不一致；interface/native_node.h第13136-13139行明确动作对象是当前节点。,已重写文档第50行，删除“的区域”歧义，并统一为“测量、布局或绘制”。
12.4.1.1,检查接口可能返回的错误码，在对应接口处是否全部说明（包含错误码ID和错误码信息），每个接口的错误码均包含在错误码汇总表中，且错误码汇总表中的错误码均能找到是哪个接口返回的。,capi-arkui-nativemodule-arkui-nativenodeapi-1.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nativenodeapi-1.md,,ArkUI_NativeNodeAPI_1,23,未确认,P2,文档中多个成员函数的返回值说明为“错误码”并列出了具体错误码ID和错误码信息，但“汇总”章节仅包含成员变量、成员函数汇总，未提供错误码汇总表，也未建立错误码与返回接口之间的反向映射。因此无法满足规则中“每个接口的错误码均包含在错误码汇总表中，且错误码汇总表中的错误码均能找到是哪个接口返回的”的要求。该问题不是接口处错误码缺失，因为各相关接口的返回说明已列出错误码ID和含义；问题集中在缺少统一错误码汇总表及接口映射。,,"## 汇总

### 错误码汇总

| 错误码ID | 错误信息 | 返回该错误码的接口 |
| -- | -- | -- |
| ARKUI_ERROR_CODE_NO_ERROR | 成功。 | addChild、removeChild、insertChildAfter、insertChildBefore、insertChildAt、setAttribute、resetAttribute、registerNodeEvent、registerNodeCustomEvent、setMeasuredSize、setLayoutPosition、measureNode、layoutNode、addNodeEventReceiver、removeNodeEventReceiver、addNodeCustomEventReceiver、removeNodeCustomEventReceiver、setUserData、setLengthMetricUnit、removeAllChildren |
| ARKUI_ERROR_CODE_PARAM_INVALID | 函数参数异常。 | addChild、removeChild、insertChildAfter、insertChildBefore、insertChildAt、setAttribute、resetAttribute、registerNodeEvent、registerNodeCustomEvent、setMeasuredSize、setLayoutPosition、measureNode、layoutNode、addNodeEventReceiver、removeNodeEventReceiver、addNodeCustomEventReceiver、removeNodeCustomEventReceiver、setUserData、setLengthMetricUnit、removeAllChildren |
| ARKUI_ERROR_CODE_ARKTS_NODE_NOT_SUPPORTED | 不支持对ArkTS创建的节点执行对应的操作。 | addChild、removeChild、insertChildAfter、insertChildBefore、insertChildAt、setAttribute、resetAttribute、registerNodeEvent |
| ARKUI_ERROR_CODE_NODE_IS_ADOPTED | 节点已被接纳为附属节点。从API version 22开始支持。 | addChild、insertChildAfter、insertChildBefore、insertChildAt |
| ARKUI_ERROR_CODE_ADAPTER_EXIST | NodeAdapter已经存在。 | removeChild、setAttribute |
| ARKUI_ERROR_CODE_ATTRIBUTE_OR_EVENT_NOT_SUPPORTED | 组件不支持该属性或事件。 | setAttribute、resetAttribute、registerNodeEvent、registerNodeCustomEvent |",## 汇总,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_4_1_1.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中列举出了所有可能出现的错误码，且错误可能原因、处理步骤完整,否,Native模板第121行只要求在各函数返回说明中列明返回值含义，未要求结构体页面新增错误码汇总；错误码模板第7-9行规定错误码另页编写，且只有通用错误码的Kit不需要单独错误码页。文档第23-75行按结构体模板汇总成员是正确结构。,无需修改文档第23行或新增错误码汇总；继续在各成员函数返回表中保留错误码及其含义。
15.1.2.5,有单位的参数，检查单位描述正确。,capi-arkui-nativemodule-arkui-nativenodeapi-1.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nativenodeapi-1.md,layoutNode,ArkUI_NativeNodeAPI_1,815,未确认,P1,positionY表示目标组件相对父组件期望位置的y轴坐标，是需要数值单位的位置参数；当前参数说明未给出单位。同一文档中getLayoutPosition的描述已说明布局偏移单位为px，因此这里缺少单位描述不符合规则要求。,,|  int32_t positionY | y轴坐标，单位为px。 |,|  int32_t positionY | y轴坐标。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,是,修改前文档第815行未写positionY单位；interface/native_type.h第430-431行规定纵向坐标单位为px。,已在文档第815行补充positionY单位为px。
15.1.2.5,有单位的参数，检查单位描述正确。,capi-arkui-nativemodule-arkui-nativenodeapi-1.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nativenodeapi-1.md,layoutNode,ArkUI_NativeNodeAPI_1,814,未确认,P1,positionX表示目标组件相对父组件期望位置的x轴坐标，是需要数值单位的位置参数；当前参数说明未给出单位。同一文档中getLayoutPosition的描述已说明布局偏移单位为px，因此这里缺少单位描述不符合规则要求。,,|  int32_t positionX | x轴坐标，单位为px。 |,|  int32_t positionX | x轴坐标。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,是,修改前文档第814行未写positionX单位；interface/native_type.h第428-429行规定横向坐标单位为px。,已在文档第814行补充positionX单位为px。
15.1.2.5,有单位的参数，检查单位描述正确。,capi-arkui-nativemodule-arkui-nativenodeapi-1.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-nativenodeapi-1.md,setLayoutPosition,ArkUI_NativeNodeAPI_1,713,未确认,P1,positionY表示组件位置的y轴坐标，是需要数值单位的位置参数；当前参数说明未给出单位。同一文档中getLayoutPosition的描述已说明布局偏移单位为px，因此这里缺少单位描述不符合规则要求。,,|  int32_t positionY | y轴坐标，单位为px。 |,|  int32_t positionY | y轴坐标。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,是,修改前文档第713行未写positionY单位；interface/sdk-js/api/arkui/FrameNode.d.ts第1109-1111行规定布局后位置默认单位为PX。,已在文档第713行补充positionY单位为px。
