规则编号,规则名称,文档名称,文档地址,API名称,所属父类,问题位置（行号）,问题状态,严重程度,问题描述,备注,修改建议,问题原文,规则提示词,质量维度,一级指标,二级指标,评估内容（测试点）,是否是问题,原因,修改方案
12.1.2.5,若使用该方法/函数时有前提条件/前置操作，检查文档中是否有关于调用该方法/函数的的前提条件、前置操作，内容是否包含完整。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_GetRenderNodeChildrenCount,native_render.h,3381,未确认,P1,同一文档中，OH_ArkUI_RenderNodeUtils_InsertRenderNodeAt() 的 node 参数已明确说明目标父节点只支持 ARKUI_NODE_CUSTOM 类型；本方法同样以 ArkUI_NodeHandle 作为父节点并查询其子渲染节点数量，属于同一组父节点下子渲染节点操作接口。但本方法 node 参数未说明该节点类型前提，存在同类接口前提条件说明不一致。,,| [ArkUI_NodeHandle](capi-arkui-nativemodule-arkui-node8h.md) node | 待查询的父节点。只支持[ArkUI_NodeType](capi-native-node-h.md#arkui_nodetype)中ARKUI_NODE_CUSTOM类型的节点。|,| [ArkUI_NodeHandle](capi-arkui-nativemodule-arkui-node8h.md) node | 待查询的父节点。|,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_1_2_5.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的使用建议、注意事项提供完整,否,文档第3483、3485行已说明父节点类型、OH_ARKUI_NODE_MOUNT_POLICY_MIXED策略及普通节点和渲染节点的计数范围；参数表无需重复函数级说明，因此扫描所述参数说明不完整不是问题。,已将capi-native-render-h.md第3493行精简为“ArkUI_NodeHandle node；待查询的父节点”，第3496行精简为“int32_t* count；用于接收子节点数量的指针”；完整计数规则保留在第3487行。
12.1.2.5,若使用该方法/函数时有前提条件/前置操作，检查文档中是否有关于调用该方法/函数的的前提条件、前置操作，内容是否包含完整。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_ClearRenderNodeChildren,native_render.h,267,未确认,P1,同一文档中，OH_ArkUI_RenderNodeUtils_AddRenderNode() 已在描述中明确说明父节点仅支持 ARKUI_NODE_CUSTOM 类型；本方法同样以 ArkUI_NodeHandle 作为父节点、操作其子渲染节点，并在返回值中列出 ARKUI_ERROR_CODE_NOT_CUSTOM_NODE，说明目标节点类型限制是该类接口的调用前提。但本方法描述和参数说明均未交代该前提，存在同类接口前提条件说明不一致。,,清除父自定义节点内的子渲染节点。父节点仅支持[ArkUI_NodeType](capi-native-node-h.md#arkui_nodetype)中ARKUI_NODE_CUSTOM类型的节点。,清除父节点内的子渲染节点。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_1_2_5.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的使用建议、注意事项提供完整,是,OH_ArkUI_RenderNodeUtils_ClearRenderNodeChildren的实现从render_node.cpp第104行开始，并校验或依赖ARKUI_NODE_CUSTOM父节点；修复前文档第267行仅说明清除父节点内的子渲染节点，第275行node参数仅写“目标父节点”，均未明确节点类型前提。,已修改capi-native-render-h.md第271行：在函数描述第二段补充父节点仅支持ArkUI_NodeType中ARKUI_NODE_CUSTOM类型节点；第58、269行的总览描述与函数说明首段均保留“清除父节点内的子渲染节点”，两者完全一致。
12.1.2.5,若使用该方法/函数时有前提条件/前置操作，检查文档中是否有关于调用该方法/函数的的前提条件、前置操作，内容是否包含完整。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_RemoveRenderNode,native_render.h,243,未确认,P1,同一文档中，OH_ArkUI_RenderNodeUtils_AddRenderNode() 已在描述中明确说明父节点仅支持 ARKUI_NODE_CUSTOM 类型；本方法同样以 ArkUI_NodeHandle 作为父节点、操作子渲染节点，并在返回值中列出 ARKUI_ERROR_CODE_NOT_CUSTOM_NODE，说明目标节点类型限制是该类接口的调用前提。但本方法描述和参数说明均未交代该前提，存在同类接口前提条件说明不一致。,,从父自定义节点移除指定的子渲染节点。父节点仅支持[ArkUI_NodeType](capi-native-node-h.md#arkui_nodetype)中ARKUI_NODE_CUSTOM类型的节点。,从父节点移除指定的子渲染节点。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_1_2_5.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的使用建议、注意事项提供完整,是,OH_ArkUI_RenderNodeUtils_RemoveRenderNode的实现从render_node.cpp第83行开始，并校验或依赖ARKUI_NODE_CUSTOM父节点；修复前文档第243行仅说明从父节点移除指定的子渲染节点，第251行node参数仅写“目标父节点”，均未明确节点类型前提。,已修改capi-native-render-h.md第245行：在函数描述第二段补充父节点仅支持ArkUI_NodeType中ARKUI_NODE_CUSTOM类型节点；第57、243行的总览描述与函数说明首段均保留“从父节点移除指定的子渲染节点”，两者完全一致。
12.2.2.2,若参数有单位，检查文档中是否说明单位。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRoundRectShapeOptionValue,native_render.h,3128,未确认,P2,参数 height 表示圆角矩形高度，属于长度/距离类物理量；该行未说明单位，不符合参数有单位时需说明单位的要求。,,| float height | 矩形高度，单位：px，表示从Y坐标起的垂直跨度，用于确定底部边界的位置，即矩形右下角的Y坐标 = y + height。 |,| float height | 矩形高度，表示从Y坐标起的垂直跨度，用于确定底部边界的位置，即矩形右下角的Y坐标 = y + height。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_2_2_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中参数的取值说明、使用建议、注意事项提供完整,否,interface仓native_render.h第2099-2112行仅说明height的几何含义，未规定单位；ace_engine render_node.cpp第1895-1902行只按x、y、width、height计算并保存形状边界，直接赋值不能证明单位为px。因此扫描建议补充px缺少接口依据，不是问题。,已将capi-native-render-h.md第3226行恢复为“| float height | 矩形高度，表示从Y坐标起的垂直跨度，用于确定底部边界的位置，即矩形右下角的Y坐标 = y + height。 |”，不补充interface未规定的px单位。
12.2.2.2,若参数有单位，检查文档中是否说明单位。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRoundRectShapeOptionValue,native_render.h,3127,未确认,P2,参数 width 表示圆角矩形宽度，属于长度/距离类物理量；该行未说明单位，不符合参数有单位时需说明单位的要求。,,| float width | 矩形宽度，单位：px，表示从X坐标起的水平跨度，用于确定右侧边界的位置，即矩形右下角的X坐标 = x + width。 |,| float width | 矩形宽度，表示从X坐标起的水平跨度，用于确定右侧边界的位置，即矩形右下角的X坐标 = x + width。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_2_2_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中参数的取值说明、使用建议、注意事项提供完整,否,interface仓native_render.h第2099-2112行仅说明width的几何含义，未规定单位；ace_engine render_node.cpp第1895-1902行只按x、y、width、height计算并保存形状边界，直接赋值不能证明单位为px。因此扫描建议补充px缺少接口依据，不是问题。,已将capi-native-render-h.md第3225行恢复为“| float width | 矩形宽度，表示从X坐标起的水平跨度，用于确定右侧边界的位置，即矩形右下角的X坐标 = x + width。 |”，不补充interface未规定的px单位。
12.2.2.2,若参数有单位，检查文档中是否说明单位。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRoundRectShapeOptionValue,native_render.h,3126,未确认,P2,参数 y 表示圆角矩形左上角 Y 坐标，属于位置/距离类物理量；该行未说明单位，不符合参数有单位时需说明单位的要求。,,| float y | 矩形左上角的Y坐标，单位：px，用于确定上边界位置。 |,| float y | 矩形左上角的Y坐标，用于确定上边界位置。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_2_2_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中参数的取值说明、使用建议、注意事项提供完整,否,interface仓native_render.h第2099-2112行仅说明y的几何含义，未规定单位；ace_engine render_node.cpp第1895-1902行只按x、y、width、height计算并保存形状边界，直接赋值不能证明单位为px。因此扫描建议补充px缺少接口依据，不是问题。,已将capi-native-render-h.md第3224行恢复为“| float y | 矩形左上角的Y坐标，用于确定上边界位置。 |”，不补充interface未规定的px单位。
12.2.2.2,若参数有单位，检查文档中是否说明单位。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRoundRectShapeOptionValue,native_render.h,3125,未确认,P2,参数 x 表示圆角矩形左上角 X 坐标，属于位置/距离类物理量；该行未说明单位，不符合参数有单位时需说明单位的要求。,,| float x | 矩形左上角的X坐标，单位：px，用于确定左边界位置。 |,| float x | 矩形左上角的X坐标，用于确定左边界位置。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_2_2_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中参数的取值说明、使用建议、注意事项提供完整,否,interface仓native_render.h第2099-2112行仅说明x的几何含义，未规定单位；ace_engine render_node.cpp第1895-1902行只按x、y、width、height计算并保存形状边界，直接赋值不能证明单位为px。因此扫描建议补充px缺少接口依据，不是问题。,已将capi-native-render-h.md第3223行恢复为“| float x | 矩形左上角的X坐标，用于确定左边界位置。 |”，不补充interface未规定的px单位。
12.2.2.2,若参数有单位，检查文档中是否说明单位。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRectShapeOptionValue,native_render.h,3108,未确认,P2,参数 height 表示矩形高度，属于长度/距离类物理量；该行未说明单位，不符合参数有单位时需说明单位的要求。,,| float height | 矩形高度，单位：px，表示从Y坐标起的垂直跨度，用于确定底部边界的位置，即矩形右下角的Y坐标 = y + height。 |,| float height | 矩形高度，表示从Y坐标起的垂直跨度，用于确定底部边界的位置，即矩形右下角的Y坐标 = y + height。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_2_2_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中参数的取值说明、使用建议、注意事项提供完整,否,interface仓native_render.h第2115-2128行仅说明height的几何含义，未规定单位；ace_engine render_node.cpp第1641-1648行只按x、y、width、height计算并保存形状边界，直接赋值不能证明单位为px。因此扫描建议补充px缺少接口依据，不是问题。,已将capi-native-render-h.md第3206行恢复为“| float height | 矩形高度，表示从Y坐标起的垂直跨度，用于确定底部边界的位置，即矩形右下角的Y坐标 = y + height。 |”，不补充interface未规定的px单位。
12.2.2.2,若参数有单位，检查文档中是否说明单位。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRectShapeOptionValue,native_render.h,3107,未确认,P2,参数 width 表示矩形宽度，属于长度/距离类物理量；该行未说明单位，不符合参数有单位时需说明单位的要求。,,| float width | 矩形宽度，单位：px，表示从X坐标起的水平跨度，用于确定右侧边界的位置，即矩形右下角的X坐标 = x + width。 |,| float width | 矩形宽度，表示从X坐标起的水平跨度，用于确定右侧边界的位置，即矩形右下角的X坐标 = x + width。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_2_2_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中参数的取值说明、使用建议、注意事项提供完整,否,interface仓native_render.h第2115-2128行仅说明width的几何含义，未规定单位；ace_engine render_node.cpp第1641-1648行只按x、y、width、height计算并保存形状边界，直接赋值不能证明单位为px。因此扫描建议补充px缺少接口依据，不是问题。,已将capi-native-render-h.md第3205行恢复为“| float width | 矩形宽度，表示从X坐标起的水平跨度，用于确定右侧边界的位置，即矩形右下角的X坐标 = x + width。 |”，不补充interface未规定的px单位。
12.2.2.2,若参数有单位，检查文档中是否说明单位。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRectShapeOptionValue,native_render.h,3106,未确认,P2,参数 y 表示矩形左上角 Y 坐标，属于位置/距离类物理量；该行未说明单位，不符合参数有单位时需说明单位的要求。,,| float y | 矩形左上角的Y坐标，单位：px，用于确定上边界位置。 |,| float y | 矩形左上角的Y坐标，用于确定上边界位置。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_2_2_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中参数的取值说明、使用建议、注意事项提供完整,否,interface仓native_render.h第2115-2128行仅说明y的几何含义，未规定单位；ace_engine render_node.cpp第1641-1648行只按x、y、width、height计算并保存形状边界，直接赋值不能证明单位为px。因此扫描建议补充px缺少接口依据，不是问题。,已将capi-native-render-h.md第3204行恢复为“| float y | 矩形左上角的Y坐标，用于确定上边界位置。 |”，不补充interface未规定的px单位。
